timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
5.480000,0.028348,-0.021797,0.589432,0.004446,-0.002939,0.096967,-0.000319,-0.001085,0.001786
5.500000,0.028436,-0.021856,0.591372,0.004441,-0.002971,0.096926,-0.000231,-0.001632,-0.002056
5.520000,0.028525,-0.021916,0.593310,0.004434,-0.003007,0.097024,-0.000361,-0.001791,0.004909
5.540000,0.028614,-0.021977,0.595252,0.004425,-0.003044,0.097157,-0.000452,-0.001844,0.006664
5.560000,0.028702,-0.022038,0.597194,0.004415,-0.003080,0.096994,-0.000510,-0.001779,-0.008128
5.580000,0.028790,-0.022100,0.599133,0.004405,-0.003119,0.096988,-0.000503,-0.001962,-0.000309
5.600000,0.028878,-0.022163,0.601074,0.004377,-0.003144,0.097045,-0.001410,-0.001260,0.002821
5.620000,0.028965,-0.022226,0.603014,0.004344,-0.003175,0.097027,-0.001617,-0.001558,-0.000889
5.640000,0.029052,-0.022290,0.604956,0.004303,-0.003213,0.097079,-0.002082,-0.001881,0.002595
5.660000,0.029137,-0.022354,0.606898,0.004237,-0.003241,0.097125,-0.003276,-0.001403,0.002313
5.680000,0.029221,-0.022419,0.608840,0.004177,-0.003284,0.097107,-0.002985,-0.002147,-0.000884
5.700000,0.029304,-0.022485,0.610783,0.004099,-0.003312,0.097173,-0.003917,-0.001416,0.003283
5.720000,0.029385,-0.022552,0.612724,0.004032,-0.003355,0.096982,-0.003368,-0.002149,-0.009563
5.740000,0.029466,-0.022620,0.614665,0.003976,-0.003413,0.097048,-0.002769,-0.002889,0.003313
5.760000,0.029544,-0.022689,0.616606,0.003905,-0.003461,0.097034,-0.003582,-0.002406,-0.000725
5.780000,0.029621,-0.022758,0.618546,0.003819,-0.003505,0.097052,-0.004282,-0.002187,0.000931
5.800000,0.029697,-0.022829,0.620488,0.003724,-0.003554,0.097184,-0.004740,-0.002453,0.006612
5.820000,0.029770,-0.022901,0.622432,0.003619,-0.003601,0.097108,-0.005275,-0.002365,-0.003820
5.840000,0.029842,-0.022973,0.624373,0.003508,-0.003653,0.097033,-0.005517,-0.002570,-0.003727
5.860000,0.029910,-0.023047,0.626314,0.003374,-0.003686,0.097112,-0.006738,-0.001651,0.003939
5.880000,0.029977,-0.023121,0.628255,0.003254,-0.003737,0.096989,-0.005978,-0.002577,-0.006164
5.900000,0.030040,-0.023196,0.630195,0.003134,-0.003789,0.097042,-0.005991,-0.002611,0.002640
5.920000,0.030102,-0.023272,0.632137,0.003004,-0.003830,0.096991,-0.006496,-0.002043,-0.002541
5.940000,0.030160,-0.023349,0.634075,0.002887,-0.003884,0.096977,-0.005845,-0.002676,-0.000709
5.960000,0.030217,-0.023428,0.636015,0.002752,-0.003919,0.097045,-0.006763,-0.001746,0.003400
5.980000,0.030271,-0.023506,0.637955,0.002636,-0.003972,0.096886,-0.005830,-0.002651,-0.007931
6.000000,0.030322,-0.023586,0.639893,0.002513,-0.004022,0.096937,-0.006134,-0.002541,0.002557
6.020000,0.030371,-0.023667,0.641832,0.002366,-0.004052,0.097018,-0.007358,-0.001464,0.004020
6.040000,0.030417,-0.023749,0.643771,0.002234,-0.004096,0.096983,-0.006601,-0.002205,-0.001719
6.060000,0.030460,-0.023831,0.645712,0.002106,-0.004139,0.097026,-0.006401,-0.002162,0.002145
6.080000,0.030501,-0.023914,0.647650,0.001966,-0.004168,0.096835,-0.006997,-0.001459,-0.009558
6.100000,0.030539,-0.023998,0.649587,0.001839,-0.004207,0.096851,-0.006336,-0.001948,0.000805
6.120000,0.030574,-0.024082,0.651526,0.001702,-0.004232,0.096890,-0.006845,-0.001251,0.001926
6.140000,0.030607,-0.024167,0.653462,0.001575,-0.004262,0.096848,-0.006371,-0.001508,-0.002088
6.160000,0.030637,-0.024253,0.655400,0.001450,-0.004291,0.096951,-0.006258,-0.001451,0.005131
6.180000,0.030665,-0.024339,0.657339,0.001328,-0.004318,0.096856,-0.006066,-0.001314,-0.004715
6.200000,0.030690,-0.024426,0.659276,0.001210,-0.004340,0.096898,-0.005935,-0.001127,0.002107
6.220000,0.030713,-0.024513,0.661215,0.001082,-0.004351,0.096926,-0.006401,-0.000536,0.001374
6.240000,0.030733,-0.024600,0.663154,0.000973,-0.004375,0.096952,-0.005443,-0.001203,0.001302
6.260000,0.030752,-0.024687,0.665093,0.000849,-0.004378,0.096913,-0.006168,-0.000124,-0.001968
6.280000,0.030767,-0.024775,0.667029,0.000738,-0.004389,0.096791,-0.005561,-0.000575,-0.006077
6.300000,0.030781,-0.024863,0.668965,0.000614,-0.004387,0.096829,-0.006228,0.000121,0.001920
6.320000,0.030792,-0.024951,0.670901,0.000496,-0.004391,0.096762,-0.005885,-0.000235,-0.003353
6.340000,0.030801,-0.025039,0.672837,0.000382,-0.004404,0.096838,-0.005684,-0.000648,0.003769
6.360000,0.030807,-0.025127,0.674774,0.000253,-0.004408,0.096965,-0.006460,-0.000189,0.006359
6.380000,0.030811,-0.025215,0.676712,0.000122,-0.004414,0.096786,-0.006532,-0.000284,-0.008933
6.400000,0.030812,-0.025303,0.678649,0.000010,-0.004438,0.096856,-0.005622,-0.001224,0.003480
6.420000,0.030811,-0.025392,0.680587,-0.000121,-0.004445,0.096884,-0.006521,-0.000334,0.001390
6.440000,0.030807,-0.025481,0.682523,-0.000238,-0.004464,0.096818,-0.005899,-0.000948,-0.003299
6.460000,0.030801,-0.025571,0.684460,-0.000368,-0.004471,0.096889,-0.006495,-0.000349,0.003575
6.480000,0.030792,-0.025660,0.686396,-0.000493,-0.004484,0.096710,-0.006218,-0.000671,-0.008972
6.500000,0.030781,-0.025750,0.688332,-0.000610,-0.004503,0.096805,-0.005868,-0.000932,0.004772
6.520000,0.030767,-0.025840,0.690269,-0.000744,-0.004502,0.096912,-0.006684,0.000035,0.005318
6.540000,0.030751,-0.025930,0.692206,-0.000859,-0.004520,0.096827,-0.005769,-0.000877,-0.004233
6.560000,0.030733,-0.026021,0.694143,-0.000983,-0.004534,0.096873,-0.006184,-0.000688,0.002322
